"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2016","France","Rape","Per hundred thousand inhabitants","22.31",""
"2016","France","Sexual assault","Number","22 731",""
"2016","France","Sexual assault","Per hundred thousand inhabitants","34.11",""
"2016","France","Theft","Number","1 381 425",""
"2016","France","Theft","Per hundred thousand inhabitants","2 069.24",""
"2016","Croatia","Intentional homicide","Number","44",""
"2016","Croatia","Intentional homicide","Per hundred thousand inhabitants","1.05",""
"2016","Croatia","Assault","Number","790",""
"2016","Croatia","Assault","Per hundred thousand inhabitants","18.85",""
"2016","Croatia","Sexual violence","Number","676",""
"2016","Croatia","Sexual violence","Per hundred thousand inhabitants","16.13",""
"2016","Croatia","Rape","Number","318",""
"2016","Croatia","Rape","Per hundred thousand inhabitants","7.59",""
"2016","Croatia","Sexual assault","Number","358",""
"2016","Croatia","Sexual assault","Per hundred thousand inhabitants","8.54",""
"2016","Croatia","Theft","Number","12 739",""
"2016","Croatia","Theft","Per hundred thousand inhabitants","303.98",""
"2016","Italy","Intentional homicide","Number","404",""
"2016","Italy","Intentional homicide","Per hundred thousand inhabitants","0.67",""
"2016","Italy","Assault","Number","64 015",""
"2016","Italy","Assault","Per hundred thousand inhabitants","105.52",""
"2016","Italy","Sexual violence","Number","4 513",""
"2016","Italy","Sexual violence","Per hundred thousand inhabitants","7.44",""
"2016","Italy","Rape","Number",":",""
"2016","Italy","Rape","Per hundred thousand inhabitants",":",""
"2016","Italy","Sexual assault","Number",":",""
"2016","Italy","Sexual assault","Per hundred thousand inhabitants",":",""
"2016","Italy","Theft","Number","1 132 577",""
"2016","Italy","Theft","Per hundred thousand inhabitants","1 866.92",""
"2016","Cyprus","Intentional homicide","Number","11",""
"2016","Cyprus","Intentional homicide","Per hundred thousand inhabitants","1.30",""
"2016","Cyprus","Assault","Number","145",""
"2016","Cyprus","Assault","Per hundred thousand inhabitants","17.09",""
"2016","Cyprus","Sexual violence","Number","43",""
"2016","Cyprus","Sexual violence","Per hundred thousand inhabitants","5.07",""
"2016","Cyprus","Rape","Number","22",""
"2016","Cyprus","Rape","Per hundred thousand inhabitants","2.59",""
"2016","Cyprus","Sexual assault","Number","21",""
"2016","Cyprus","Sexual assault","Per hundred thousand inhabitants","2.48",""
"2016","Cyprus","Theft","Number","722",""
"2016","Cyprus","Theft","Per hundred thousand inhabitants","85.11",""
"2016","Latvia","Intentional homicide","Number","111",""
"2016","Latvia","Intentional homicide","Per hundred thousand inhabitants","5.64",""
"2016","Latvia","Assault","Number","657",""
"2016","Latvia","Assault","Per hundred thousand inhabitants","33.37",""
"2016","Latvia","Sexual violence","Number","220",""
"2016","Latvia","Sexual violence","Per hundred thousand inhabitants","11.17",""
"2016","Latvia","Rape","Number","142",""
"2016","Latvia","Rape","Per hundred thousand inhabitants","7.21",""
"2016","Latvia","Sexual assault","Number","83",""
"2016","Latvia","Sexual assault","Per hundred thousand inhabitants","4.22",""
"2016","Latvia","Theft","Number","14 570",""
"2016","Latvia","Theft","Per hundred thousand inhabitants","739.99",""
"2016","Lithuania","Intentional homicide","Number","142",""
"2016","Lithuania","Intentional homicide","Per hundred thousand inhabitants","4.92",""
"2016","Lithuania","Assault","Number","216",""
"2016","Lithuania","Assault","Per hundred thousand inhabitants","7.48",""
"2016","Lithuania","Sexual violence","Number","208",""
"2016","Lithuania","Sexual violence","Per hundred thousand inhabitants","7.20",""
"2016","Lithuania","Rape","Number","110",""
"2016","Lithuania","Rape","Per hundred thousand inhabitants","3.81",""
"2016","Lithuania","Sexual assault","Number","98",""
"2016","Lithuania","Sexual assault","Per hundred thousand inhabitants","3.39",""
"2016","Lithuania","Theft","Number","19 963",""
"2016","Lithuania","Theft","Per hundred thousand inhabitants","691.11",""
"2016","Luxembourg","Intentional homicide","Number","5",""
"2016","Luxembourg","Intentional homicide","Per hundred thousand inhabitants","0.87",""
"2016","Luxembourg","Assault","Number","569",""
"2016","Luxembourg","Assault","Per hundred thousand inhabitants","98.74",""
"2016","Luxembourg","Sexual violence","Number","419",""
"2016","Luxembourg","Sexual violence","Per hundred thousand inhabitants","72.71",""
"2016","Luxembourg","Rape","Number","106",""
"2016","Luxembourg","Rape","Per hundred thousand inhabitants","18.39",""
"2016","Luxembourg","Sexual assault","Number",":",""
"2016","Luxembourg","Sexual assault","Per hundred thousand inhabitants",":",""
"2016","Luxembourg","Theft","Number","10 043",""
"2016","Luxembourg","Theft","Per hundred thousand inhabitants","1 742.82",""
"2016","Hungary","Intentional homicide","Number","188",""
"2016","Hungary","Intentional homicide","Per hundred thousand inhabitants","1.91",""
"2016","Hungary","Assault","Number",":",""
"2016","Hungary","Assault","Per hundred thousand inhabitants",":",""
"2016","Hungary","Sexual violence","Number","600",""
"2016","Hungary","Sexual violence","Per hundred thousand inhabitants","6.10",""
"2016","Hungary","Rape","Number","598",""
"2016","Hungary","Rape","Per hundred thousand inhabitants","6.08",""
"2016","Hungary","Sexual assault","Number",":",""
"2016","Hungary","Sexual assault","Per hundred thousand inhabitants",":",""
"2016","Hungary","Theft","Number","93 592",""
"2016","Hungary","Theft","Per hundred thousand inhabitants","952.06",""
"2016","Malta","Intentional homicide","Number","5",""
"2016","Malta","Intentional homicide","Per hundred thousand inhabitants","1.11",""
"2016","Malta","Assault","Number","200",""
"2016","Malta","Assault","Per hundred thousand inhabitants","44.40",""
"2016","Malta","Sexual violence","Number","88",""
"2016","Malta","Sexual violence","Per hundred thousand inhabitants","19.54",""
"2016","Malta","Rape","Number","27",""
"2016","Malta","Rape","Per hundred thousand inhabitants","5.99",""
"2016","Malta","Sexual assault","Number","61",""
"2016","Malta","Sexual assault","Per hundred thousand inhabitants","13.54",""
"2016","Malta","Theft","Number","8 821",""
"2016","Malta","Theft","Per hundred thousand inhabitants","2 030.60",""
"2016","Netherlands","Intentional homicide","Number","3 055",""
"2016","Netherlands","Intentional homicide","Per hundred thousand inhabitants","17.99",""
"2016","Netherlands","Assault","Number","5 020",""
"2016","Netherlands","Assault","Per hundred thousand inhabitants","29.57",""
"2016","Netherlands","Sexual violence","Number","4 735",""
"2016","Netherlands","Sexual violence","Per hundred thousand inhabitants","27.89",""
"2016","Netherlands","Rape","Number","1 535",""
"2016","Netherlands","Rape","Per hundred thousand inhabitants","9.14",""
"2016","Netherlands","Sexual assault","Number","2 215",""
"2016","Netherlands","Sexual assault","Per hundred thousand inhabitants","13.05",""
"2016","Netherlands","Theft","Number","304 098",""
"2016","Netherlands","Theft","Per hundred thousand inhabitants","1 791.01",""
"2016","Austria","Intentional homicide","Number","52",""
"2016","Austria","Intentional homicide","Per hundred thousand inhabitants","0.60",""
"2016","Austria","Assault","Number","3 292",""
"2016","Austria","Assault","Per hundred thousand inhabitants","37.88",""
"2016","Austria","Sexual violence","Number","4 391",""
"2016","Austria","Sexual violence","Per hundred thousand inhabitants","50.53",""
"2016","Austria","Rape","Number","1 231",""
"2016","Austria","Rape","Per hundred thousand inhabitants","14.17",""
"2016","Austria","Sexual assault","Number","2 821",""
"2016","Austria","Sexual assault","Per hundred thousand inhabitants","32.46",""
"2016","Austria","Theft","Number","143 531",""
"2016","Austria","Theft","Per hundred thousand inhabitants","1 651.67",""
"2016","Poland","Intentional homicide","Number","256",""
"2016","Poland","Intentional homicide","Per hundred thousand inhabitants","0.67",""
"2016","Poland","Assault","Number","7 621",""
"2016","Poland","Assault","Per hundred thousand inhabitants","20.07",""
"2016","Poland","Sexual violence","Number","3 155",""
"2016","Poland","Sexual violence","Per hundred thousand inhabitants","8.31",""
"2016","Poland","Rape","Number","791",""
"2016","Poland","Rape","Per hundred thousand inhabitants","2.08",""
"2016","Poland","Sexual assault","Number","513",""
"2016","Poland","Sexual assault","Per hundred thousand inhabitants","1.35",""
"2016","Poland","Theft","Number","126 392",""
"2016","Poland","Theft","Per hundred thousand inhabitants","332.90",""
"2016","Portugal","Intentional homicide","Number","66",""
"2016","Portugal","Intentional homicide","Per hundred thousand inhabitants","0.64",""
"2016","Portugal","Assault","Number","521",""
"2016","Portugal","Assault","Per hundred thousand inhabitants","5.04",""
"2016","Portugal","Sexual violence","Number","2 473",""
"2016","Portugal","Sexual violence","Per hundred thousand inhabitants","23.91",""
"2016","Portugal","Rape","Number","335",""
"2016","Portugal","Rape","Per hundred thousand inhabitants","3.24",""
"2016","Portugal","Sexual assault","Number","2 138",""
"2016","Portugal","Sexual assault","Per hundred thousand inhabitants","20.67",""
"2016","Portugal","Theft","Number","77 774",""
"2016","Portugal","Theft","Per hundred thousand inhabitants","752.07",""
"2016","Romania","Intentional homicide","Number","247",""
"2016","Romania","Intentional homicide","Per hundred thousand inhabitants","1.25",""
"2016","Romania","Assault","Number","304",""
"2016","Romania","Assault","Per hundred thousand inhabitants","1.54",""
"2016","Romania","Sexual violence","Number","1 789",""
"2016","Romania","Sexual violence","Per hundred thousand inhabitants","9.05",""
"2016","Romania","Rape","Number","940",""
"2016","Romania","Rape","Per hundred thousand inhabitants","4.76",""
"2016","Romania","Sexual assault","Number","99",""
"2016","Romania","Sexual assault","Per hundred thousand inhabitants","0.50",""
"2016","Romania","Theft","Number","92 099",""
"2016","Romania","Theft","Per hundred thousand inhabitants","466.08",""
"2016","Slovenia","Intentional homicide","Number","10",""
"2016","Slovenia","Intentional homicide","Per hundred thousand inhabitants","0.48",""
"2016","Slovenia","Assault","Number","1 491",""
"2016","Slovenia","Assault","Per hundred thousand inhabitants","72.23",""
"2016","Slovenia","Sexual violence","Number","356",""
"2016","Slovenia","Sexual violence","Per hundred thousand inhabitants","17.25",""
"2016","Slovenia","Rape","Number","33",""
"2016","Slovenia","Rape","Per hundred thousand inhabitants","1.60",""
"2016","Slovenia","Sexual assault","Number","43",""
"2016","Slovenia","Sexual assault","Per hundred thousand inhabitants","2.08",""
"2016","Slovenia","Theft","Number","21 394",""
"2016","Slovenia","Theft","Per hundred thousand inhabitants","1 036.44",""
"2016","Slovakia","Intentional homicide","Number","60",""
"2016","Slovakia","Intentional homicide","Per hundred thousand inhabitants","1.11",""
"2016","Slovakia","Assault","Number","1 665",""
"2016","Slovakia","Assault","Per hundred thousand inhabitants","30.68",""
"2016","Slovakia","Sexual violence","Number","656",""
"2016","Slovakia","Sexual violence","Per hundred thousand inhabitants","12.09",""
"2016","Slovakia","Rape","Number","82",""
"2016","Slovakia","Rape","Per hundred thousand inhabitants","1.51",""
"2016","Slovakia","Sexual assault","Number","59",""
"2016","Slovakia","Sexual assault","Per hundred thousand inhabitants","1.09",""
"2016","Slovakia","Theft","Number","15 870",""
"2016","Slovakia","Theft","Per hundred thousand inhabitants","292.47",""
"2016","Finland","Intentional homicide","Number","74",""
"2016","Finland","Intentional homicide","Per hundred thousand inhabitants","1.35",""
"2016","Finland","Assault","Number","1 592",""
"2016","Finland","Assault","Per hundred thousand inhabitants","29.01",""
"2016","Finland","Sexual violence","Number","3 188",""
"2016","Finland","Sexual violence","Per hundred thousand inhabitants","58.10",""
"2016","Finland","Rape","Number","1 160",""
"2016","Finland","Rape","Per hundred thousand inhabitants","21.14",""
"2016","Finland","Sexual assault","Number","2 028",""
"2016","Finland","Sexual assault","Per hundred thousand inhabitants","36.96",""
"2016","Finland","Theft","Number","114 490",""
"2016","Finland","Theft","Per hundred thousand inhabitants","2 086.45",""
"2016","Sweden","Intentional homicide","Number","106",""
"2016","Sweden","Intentional homicide","Per hundred thousand inhabitants","1.08",""
"2016","Sweden","Assault","Number","4 959",""
"2016","Sweden","Assault","Per hundred thousand inhabitants","50.34",""
"2016","Sweden","Sexual violence","Number","17 681",""
"2016","Sweden","Sexual violence","Per hundred thousand inhabitants","179.48",""
"2016","Sweden","Rape","Number","6 311",""
"2016","Sweden","Rape","Per hundred thousand inhabitants","64.06",""
"2016","Sweden","Sexual assault","Number","10 966",""
"2016","Sweden","Sexual assault","Per hundred thousand inhabitants","111.32",""
"2016","Sweden","Theft","Number","368 248",""
"2016","Sweden","Theft","Per hundred thousand inhabitants","3 738.17",""
"2016","England and Wales","Intentional homicide","Number","706",""
"2016","England and Wales","Intentional homicide","Per hundred thousand inhabitants","1.21",""
"2016","England and Wales","Assault","Number","466 357",""
"2016","England and Wales","Assault","Per hundred thousand inhabitants","802.22",""
"2016","England and Wales","Sexual violence","Number","110 037",""
"2016","England and Wales","Sexual violence","Per hundred thousand inhabitants","189.28",""
"2016","England and Wales","Rape","Number","41 490",""
"2016","England and Wales","Rape","Per hundred thousand inhabitants","71.37",""
"2016","England and Wales","Sexual assault","Number","46 010",""
"2016","England and Wales","Sexual assault","Per hundred thousand inhabitants","79.15",""
"2016","England and Wales","Theft","Number","1 466 888",""
"2016","England and Wales","Theft","Per hundred thousand inhabitants","2 523.33",""
"2016","Scotland","Intentional homicide","Number","62",""
"2016","Scotland","Intentional homicide","Per hundred thousand inhabitants","1.15",""
"2016","Scotland","Assault","Number","3 950",""
"2016","Scotland","Assault","Per hundred thousand inhabitants","73.47",""
"2016","Scotland","Sexual violence","Number","10 073",""
"2016","Scotland","Sexual violence","Per hundred thousand inhabitants","186.92",""
"2016","Scotland","Rape","Number","1 755",""
"2016","Scotland","Rape","Per hundred thousand inhabitants","32.64",""
"2016","Scotland","Sexual assault","Number","4 404",""
"2016","Scotland","Sexual assault","Per hundred thousand inhabitants","81.91",""
"2016","Scotland","Theft","Number","84 867",""
"2016","Scotland","Theft","Per hundred thousand inhabitants","1 578.45",""
"2016","Northern Ireland (UK)","Intentional homicide","Number","18",""
"2016","Northern Ireland (UK)","Intentional homicide","Per hundred thousand inhabitants","0.97",""
"2016","Northern Ireland (UK)","Assault","Number","1 111",""
"2016","Northern Ireland (UK)","Assault","Per hundred thousand inhabitants","59.78",""
"2016","Northern Ireland (UK)","Sexual violence","Number","3 184",""
"2016","Northern Ireland (UK)","Sexual violence","Per hundred thousand inhabitants","171.45",""
"2016","Northern Ireland (UK)","Rape","Number","829",""
"2016","Northern Ireland (UK)","Rape","Per hundred thousand inhabitants","44.60",""
"2016","Northern Ireland (UK)","Sexual assault","Number","1 367",""
"2016","Northern Ireland (UK)","Sexual assault","Per hundred thousand inhabitants","73.61",""
"2016","Northern Ireland (UK)","Theft","Number","24 042",""
"2016","Northern Ireland (UK)","Theft","Per hundred thousand inhabitants","1 294.64",""
"2016","Iceland","Intentional homicide","Number","1",""
"2016","Iceland","Intentional homicide","Per hundred thousand inhabitants","0.30",""
"2016","Iceland","Assault","Number","74",""
"2016","Iceland","Assault","Per hundred thousand inhabitants","22.25",""
"2016","Iceland","Sexual violence","Number","498",""
"2016","Iceland","Sexual violence","Per hundred thousand inhabitants","149.76",""
"2016","Iceland","Rape","Number","185",""
"2016","Iceland","Rape","Per hundred thousand inhabitants","55.63",""
"2016","Iceland","Sexual assault","Number","45",""
"2016","Iceland","Sexual assault","Per hundred thousand inhabitants","13.53",""
"2016","Iceland","Theft","Number","3 472",""
"2016","Iceland","Theft","Per hundred thousand inhabitants","1 044.12",""
"2016","Liechtenstein","Intentional homicide","Number","0",""
"2016","Liechtenstein","Intentional homicide","Per hundred thousand inhabitants","0.00",""
"2016","Liechtenstein","Assault","Number","71",""
"2016","Liechtenstein","Assault","Per hundred thousand inhabitants","188.72",""
"2016","Liechtenstein","Sexual violence","Number","9",""
"2016","Liechtenstein","Sexual violence","Per hundred thousand inhabitants","23.92",""
"2016","Liechtenstein","Rape","Number","2",""
"2016","Liechtenstein","Rape","Per hundred thousand inhabitants","5.32",""
"2016","Liechtenstein","Sexual assault","Number","7",""
"2016","Liechtenstein","Sexual assault","Per hundred thousand inhabitants","18.61",""
"2016","Liechtenstein","Theft","Number","196",""
"2016","Liechtenstein","Theft","Per hundred thousand inhabitants","520.97",""
"2016","Norway","Intentional homicide","Number","27",""
"2016","Norway","Intentional homicide","Per hundred thousand inhabitants","0.52",""
"2016","Norway","Assault","Number","2 199",""
"2016","Norway","Assault","Per hundred thousand inhabitants","42.20",""
"2016","Norway","Sexual violence","Number","5 560",""
"2016","Norway","Sexual violence","Per hundred thousand inhabitants","106.70",""
"2016","Norway","Rape","Number","2 235",""
"2016","Norway","Rape","Per hundred thousand inhabitants","42.89",""
"2016","Norway","Sexual assault","Number","2 925",""
"2016","Norway","Sexual assault","Per hundred thousand inhabitants","56.13",""
"2016","Norway","Theft","Number","104 507",""
"2016","Norway","Theft","Per hundred thousand inhabitants","2 005.61",""
"2016","Switzerland","Intentional homicide","Number","45",""
"2016","Switzerland","Intentional homicide","Per hundred thousand inhabitants","0.54",""
"2016","Switzerland","Assault","Number","573",""
"2016","Switzerland","Assault","Per hundred thousand inhabitants","6.88",""
"2016","Switzerland","Sexual violence","Number","2 742",""
"2016","Switzerland","Sexual violence","Per hundred thousand inhabitants","32.93",""
"2016","Switzerland","Rape","Number","588",""
"2016","Switzerland","Rape","Per hundred thousand inhabitants","7.06",""
"2016","Switzerland","Sexual assault","Number","2 154",""
"2016","Switzerland","Sexual assault","Per hundred thousand inhabitants","25.87",""
"2016","Switzerland","Theft","Number","143 671",""
"2016","Switzerland","Theft","Per hundred thousand inhabitants","1 725.34",""
"2016","Montenegro","Intentional homicide","Number","24",""
"2016","Montenegro","Intentional homicide","Per hundred thousand inhabitants","3.86",""
"2016","Montenegro","Assault","Number","128",""
"2016","Montenegro","Assault","Per hundred thousand inhabitants","20.57",""
"2016","Montenegro","Sexual violence","Number","22",""
"2016","Montenegro","Sexual violence","Per hundred thousand inhabitants","3.54",""
"2016","Montenegro","Rape","Number","2",""
"2016","Montenegro","Rape","Per hundred thousand inhabitants","0.32",""
"2016","Montenegro","Sexual assault","Number","16",""
"2016","Montenegro","Sexual assault","Per hundred thousand inhabitants","2.57",""
"2016","Montenegro","Theft","Number","506",""
"2016","Montenegro","Theft","Per hundred thousand inhabitants","81.32",""
"2016","North Macedonia","Intentional homicide","Number","17",""
"2016","North Macedonia","Intentional homicide","Per hundred thousand inhabitants","0.82",""
"2016","North Macedonia","Assault","Number","173",""
"2016","North Macedonia","Assault","Per hundred thousand inhabitants","8.35",""
"2016","North Macedonia","Sexual violence","Number","114",""
"2016","North Macedonia","Sexual violence","Per hundred thousand inhabitants","5.50",""
"2016","North Macedonia","Rape","Number","36",""
"2016","North Macedonia","Rape","Per hundred thousand inhabitants","1.74",""
"2016","North Macedonia","Sexual assault","Number",":",""
"2016","North Macedonia","Sexual assault","Per hundred thousand inhabitants",":",""
"2016","North Macedonia","Theft","Number",":",""
"2016","North Macedonia","Theft","Per hundred thousand inhabitants",":",""
"2016","Albania","Intentional homicide","Number","71",""
"2016","Albania","Intentional homicide","Per hundred thousand inhabitants","2.46",""
"2016","Albania","Assault","Number","118",""
"2016","Albania","Assault","Per hundred thousand inhabitants","4.08",""
"2016","Albania","Sexual violence","Number","120",""
"2016","Albania","Sexual violence","Per hundred thousand inhabitants","4.17",""
"2016","Albania","Rape","Number","44",""
"2016","Albania","Rape","Per hundred thousand inhabitants","1.53",""
"2016","Albania","Sexual assault","Number","76",""
"2016","Albania","Sexual assault","Per hundred thousand inhabitants","2.64",""
"2016","Albania","Theft","Number","5 723",""
"2016","Albania","Theft","Per hundred thousand inhabitants","198.30",""
"2016","Serbia","Intentional homicide","Number","106",""
"2016","Serbia","Intentional homicide","Per hundred thousand inhabitants","1.50",""
"2016","Serbia","Assault","Number","1 339",""
"2016","Serbia","Assault","Per hundred thousand inhabitants","18.92",""
"2016","Serbia","Sexual violence","Number","283",""
"2016","Serbia","Sexual violence","Per hundred thousand inhabitants","4.00",""
"2016","Serbia","Rape","Number","105",""
"2016","Serbia","Rape","Per hundred thousand inhabitants","1.48",""
"2016","Serbia","Sexual assault","Number","178",""
"2016","Serbia","Sexual assault","Per hundred thousand inhabitants","2.52",""
"2016","Serbia","Theft","Number","22 437",""
"2016","Serbia","Theft","Per hundred thousand inhabitants","317.07",""
"2016","Turkey","Intentional homicide","Number",":",""
"2016","Turkey","Intentional homicide","Per hundred thousand inhabitants",":",""
"2016","Turkey","Assault","Number",":",""
"2016","Turkey","Assault","Per hundred thousand inhabitants",":",""
"2016","Turkey","Sexual violence","Number",":",""
"2016","Turkey","Sexual violence","Per hundred thousand inhabitants",":",""
"2016","Turkey","Rape","Number",":",""
"2016","Turkey","Rape","Per hundred thousand inhabitants",":",""
"2016","Turkey","Sexual assault","Number",":",""
"2016","Turkey","Sexual assault","Per hundred thousand inhabitants",":",""
"2016","Turkey","Theft","Number",":",""
"2016","Turkey","Theft","Per hundred thousand inhabitants",":",""
"2016","Bosnia and Herzegovina","Intentional homicide","Number","42",""
"2016","Bosnia and Herzegovina","Intentional homicide","Per hundred thousand inhabitants",":",""
"2016","Bosnia and Herzegovina","Assault","Number","1 009",""
"2016","Bosnia and Herzegovina","Assault","Per hundred thousand inhabitants",":",""
"2016","Bosnia and Herzegovina","Sexual violence","Number","143",""
"2016","Bosnia and Herzegovina","Sexual violence","Per hundred thousand inhabitants",":",""
"2016","Bosnia and Herzegovina","Rape","Number","27",""
"2016","Bosnia and Herzegovina","Rape","Per hundred thousand inhabitants",":",""
"2016","Bosnia and Herzegovina","Sexual assault","Number","29",""
"2016","Bosnia and Herzegovina","Sexual assault","Per hundred thousand inhabitants",":",""
"2016","Bosnia and Herzegovina","Theft","Number","4 491",""
"2016","Bosnia and Herzegovina","Theft","Per hundred thousand inhabitants",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Number","29",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Per hundred thousand inhabitants","1.64",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Number","363",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Per hundred thousand inhabitants","20.49",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Number","99",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Per hundred thousand inhabitants","5.59",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Number","28",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Per hundred thousand inhabitants","1.58",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Number","56",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Per hundred thousand inhabitants","3.16",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Number","6 524",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Per hundred thousand inhabitants","368.25",""
"2017","Belgium","Intentional homicide","Number","193",""
"2017","Belgium","Intentional homicide","Per hundred thousand inhabitants","1.70",""
"2017","Belgium","Assault","Number","69 363",""
"2017","Belgium","Assault","Per hundred thousand inhabitants","611.03",""
"2017","Belgium","Sexual violence","Number","7 177",""
"2017","Belgium","Sexual violence","Per hundred thousand inhabitants","63.22",""
"2017","Belgium","Rape","Number","3 421",""
"2017","Belgium","Rape","Per hundred thousand inhabitants","30.14",""
"2017","Belgium","Sexual assault","Number","3 756",""
"2017","Belgium","Sexual assault","Per hundred thousand inhabitants","33.09",""
"2017","Belgium","Theft","Number",":",""
"2017","Belgium","Theft","Per hundred thousand inhabitants",":",""
"2017","Bulgaria","Intentional homicide","Number","95",""
"2017","Bulgaria","Intentional homicide","Per hundred thousand inhabitants","1.34",""
"2017","Bulgaria","Assault","Number","2 811",""
"2017","Bulgaria","Assault","Per hundred thousand inhabitants","39.58",""
"2017","Bulgaria","Sexual violence","Number","653",""
"2017","Bulgaria","Sexual violence","Per hundred thousand inhabitants","9.19",""
"2017","Bulgaria","Rape","Number","142",""
"2017","Bulgaria","Rape","Per hundred thousand inhabitants","2.00",""
"2017","Bulgaria","Sexual assault","Number",":",""
"2017","Bulgaria","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Bulgaria","Theft","Number","32 100",""
"2017","Bulgaria","Theft","Per hundred thousand inhabitants","451.99",""
"2017","Czechia","Intentional homicide","Number","66",""
"2017","Czechia","Intentional homicide","Per hundred thousand inhabitants","0.62",""
"2017","Czechia","Assault","Number","4 767",""
"2017","Czechia","Assault","Per hundred thousand inhabitants","45.06",""
"2017","Czechia","Sexual violence","Number","1 414",""
"2017","Czechia","Sexual violence","Per hundred thousand inhabitants","13.37",""
"2017","Czechia","Rape","Number","598",""
"2017","Czechia","Rape","Per hundred thousand inhabitants","5.65",""
"2017","Czechia","Sexual assault","Number","803",""
"2017","Czechia","Sexual assault","Per hundred thousand inhabitants","7.59",""
"2017","Czechia","Theft","Number","66 806",""
"2017","Czechia","Theft","Per hundred thousand inhabitants","631.51",""
"2017","Denmark","Intentional homicide","Number","61",""
"2017","Denmark","Intentional homicide","Per hundred thousand inhabitants","1.06",""
"2017","Denmark","Assault","Number","1 904",""
"2017","Denmark","Assault","Per hundred thousand inhabitants","33.12",""
"2017","Denmark","Sexual violence","Number","4 795",""
"2017","Denmark","Sexual violence","Per hundred thousand inhabitants","83.41",""
"2017","Denmark","Rape","Number","1 803",""
"2017","Denmark","Rape","Per hundred thousand inhabitants","31.36",""
"2017","Denmark","Sexual assault","Number","2 992",""
"2017","Denmark","Sexual assault","Per hundred thousand inhabitants","52.05",""
"2017","Denmark","Theft","Number","213 924",""
"2017","Denmark","Theft","Per hundred thousand inhabitants","3 721.21",""
"2017","Germany (until 1990 former territory of the FRG)","Intentional homicide","Number","738",""
"2017","Germany (until 1990 former territory of the FRG)","Intentional homicide","Per hundred thousand inhabitants","0.89",""
"2017","Germany (until 1990 former territory of the FRG)","Assault","Number","137 058",""
"2017","Germany (until 1990 former territory of the FRG)","Assault","Per hundred thousand inhabitants","166.09",""
"2017","Germany (until 1990 former territory of the FRG)","Sexual violence","Number","34 815",""
"2017","Germany (until 1990 former territory of the FRG)","Sexual violence","Per hundred thousand inhabitants","42.19",""
"2017","Germany (until 1990 former territory of the FRG)","Rape","Number","8 310",""
"2017","Germany (until 1990 former territory of the FRG)","Rape","Per hundred thousand inhabitants","10.07",""
"2017","Germany (until 1990 former territory of the FRG)","Sexual assault","Number","26 505",""
"2017","Germany (until 1990 former territory of the FRG)","Sexual assault","Per hundred thousand inhabitants","32.12",""
"2017","Germany (until 1990 former territory of the FRG)","Theft","Number","1 156 422",""
"2017","Germany (until 1990 former territory of the FRG)","Theft","Per hundred thousand inhabitants","1 401.36",""
"2017","Estonia","Intentional homicide","Number","29",""
"2017","Estonia","Intentional homicide","Per hundred thousand inhabitants","2.20",""
"2017","Estonia","Assault","Number","76",""
"2017","Estonia","Assault","Per hundred thousand inhabitants","5.78",""
"2017","Estonia","Sexual violence","Number","259",""
"2017","Estonia","Sexual violence","Per hundred thousand inhabitants","19.69",""
"2017","Estonia","Rape","Number","150",""
"2017","Estonia","Rape","Per hundred thousand inhabitants","11.40",""
"2017","Estonia","Sexual assault","Number","109",""
"2017","Estonia","Sexual assault","Per hundred thousand inhabitants","8.28",""
"2017","Estonia","Theft","Number","7 633",""
"2017","Estonia","Theft","Per hundred thousand inhabitants","580.18",""
"2017","Ireland","Intentional homicide","Number","41",""
"2017","Ireland","Intentional homicide","Per hundred thousand inhabitants","0.86",""
"2017","Ireland","Assault","Number","4 047",""
"2017","Ireland","Assault","Per hundred thousand inhabitants","84.59",""
"2017","Ireland","Sexual violence","Number","2 541",""
"2017","Ireland","Sexual violence","Per hundred thousand inhabitants","53.11",""
"2017","Ireland","Rape","Number","647",""
"2017","Ireland","Rape","Per hundred thousand inhabitants","13.52",""
"2017","Ireland","Sexual assault","Number","1 894",""
"2017","Ireland","Sexual assault","Per hundred thousand inhabitants","39.59",""
"2017","Ireland","Theft","Number","69 593",""
"2017","Ireland","Theft","Per hundred thousand inhabitants","1 454.59",""
"2017","Greece","Intentional homicide","Number","78",""
"2017","Greece","Intentional homicide","Per hundred thousand inhabitants","0.72",""
"2017","Greece","Assault","Number","1 510",""
